date,countryCode,countryName,regionName,industryName,categoryType,categoryName,categoryValue,rank
2020-09-01,se,"Sweden","All","Design",Top Trending Jobs,"Architect",25.991121809475757,1
2020-09-01,se,"Sweden","All","Design",Top Trending Skills,"Architectural Design",-1,1
