date,countryCode,countryName,regionName,industryName,categoryType,categoryName,categoryValue,rank
2021-03-01,us,"United States","Greater Boston","Construction",Top Trending Jobs,"Project Manager",21.015454881355172,1
2021-03-01,us,"United States","Greater Boston","Construction",Top Trending Skills,"Construction Management",-1,1
