date,countryCode,countryName,regionName,industryName,categoryType,categoryName,categoryValue,rank
2020-01-01,br,"Brazil","Greater Fortaleza","Education",Top Trending Jobs,"Teacher",29.10355645951727,1
2020-01-01,br,"Brazil","Greater Fortaleza","Education",Top Trending Skills,"Teaching",-1,1
2020-01-01,br,"Brazil","Greater Fortaleza","Education",Top Trending Skills,"Higher Education",-1,2
