date,countryCode,countryName,regionName,industryName,categoryType,categoryName,categoryValue,rank
2020-04-01,pt,"Portugal","All","Design",Top Trending Jobs,"Architect",35.71357577244413,1
2020-04-01,pt,"Portugal","All","Design",Top Trending Skills,"Architectural Design",-1,1
