date,countryCode,countryName,regionName,industryName,categoryType,categoryName,categoryValue,rank
2021-06-01,de,"Germany","Cologne Bonn Region","Education",Top Trending Employers,"University of Cologne",4.636208674231941,1
2021-06-01,de,"Germany","Cologne Bonn Region","Education",Top Trending Employers,"The University of Bonn",7.667190286187204,2
