date,countryCode,countryName,regionName,industryName,categoryType,categoryName,categoryValue,rank
2020-01-01,in,"India","All","Public Safety",Top Trending Employers,"Government of India",4.855766806554095,1
2020-01-01,in,"India","All","Public Safety",Top Trending Employers,"Ceasefire Industries Pvt Ltd.",7.092628358606413,2
