date,countryCode,countryName,regionName,industryName,categoryType,categoryName,categoryValue,rank
2020-05-01,au,"Australia","Greater Sydney Area","Media & Communications",Top Trending Jobs,"Account Manager",5.7261708702067375,1
2020-05-01,au,"Australia","Greater Sydney Area","Media & Communications",Top Trending Skills,"Account Management",-1,1
