date,countryCode,countryName,regionName,industryName,categoryType,categoryName,categoryValue,rank
2020-12-01,it,"Italy","Greater Rome Metropolitan Area","Corporate Services",Top Trending Employers,"PwC",5.8933673231634565,1
2020-12-01,it,"Italy","Greater Rome Metropolitan Area","Corporate Services",Top Trending Employers,"Deloitte",9.810497185007264,2
