date,countryCode,countryName,regionName,industryName,categoryType,categoryName,categoryValue,rank
2020-03-01,se,"Sweden","Stockholm Metropolitan Area","Design",Top Trending Jobs,"Architect",25.061119080785847,1
2020-03-01,se,"Sweden","Stockholm Metropolitan Area","Design",Top Trending Skills,"Architectural Design",-1,1
