date,countryCode,countryName,regionName,industryName,categoryType,categoryName,categoryValue,rank
2020-03-01,in,"India","Greater Delhi Area","Design",Top Trending Jobs,"Architect",16.687566172571138,1
2020-03-01,in,"India","Greater Delhi Area","Design",Top Trending Skills,"SketchUp",-1,1
2020-03-01,in,"India","Greater Delhi Area","Design",Top Trending Skills,"Architectural Design",-1,2
