date,countryCode,countryName,regionName,industryName,categoryType,categoryName,categoryValue,rank
2020-02-01,za,"South Africa","Johannesburg Metropolitan Area","Legal",Top Trending Jobs,"Attorney",66.0206594838739,1
2020-02-01,za,"South Africa","Johannesburg Metropolitan Area","Legal",Top Trending Skills,"Legal Research",-1,1
2020-02-01,za,"South Africa","Johannesburg Metropolitan Area","Legal",Top Trending Skills,"Legal Writing",-1,2
