date,countryCode,countryName,regionName,industryName,categoryType,categoryName,categoryValue,rank
2021-01-01,us,"United States","Raleigh-Durham-Chapel Hill Area","Construction",Top Trending Jobs,"Project Manager",15.330816031909276,1
2021-01-01,us,"United States","Raleigh-Durham-Chapel Hill Area","Construction",Top Trending Skills,"Construction Management",-1,1
