date,countryCode,countryName,regionName,industryName,categoryType,categoryName,categoryValue,rank
2021-03-01,au,"Australia","Greater Sydney Area","Consumer Goods",Top Trending Jobs,"Brand Manager",4.994582623024672,1
2021-03-01,au,"Australia","Greater Sydney Area","Consumer Goods",Top Trending Skills,"Brand Management",-1,1
2021-03-01,au,"Australia","Greater Sydney Area","Consumer Goods",Top Trending Skills,"Brand Development",-1,2
